全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,,
220001,1975,静岡県,諏訪原城跡,スワハラジョウアト,,,記念物,史跡,,,,静岡県島田市菊川字城山,静岡県,島田市菊川字城山,,,,,,,,,,,,,,,,,島田市ほか,1975/11/25,,,,,,,,,"諏訪原城は永禄12年（1569）武田信玄が金谷の台地に砦を築いたのが最初とされていますが、現存している遺構は、天正元年（1573)信玄の子、武田勝頼が家来の馬場美濃守信房に命令して築かせた山城です。当時は、戦国時代であり、この諏訪原城は勝頼率いる武田軍と徳川家康率いる徳川軍との戦いの場となり、壮絶な戦いの末、天正三年（1575）徳川軍が勝利し、城の名を牧野城と改められました。その後は、徳川の城としてこの地域を平定していましたが、天正18年（1590）徳川家康が幕府を江戸で開くために移るとともに廃城となりました。諏訪原城跡は、標高約200ｍ、日本一の広い茶園として有名な牧之原台地の北端部に位置し、東は大井川、西は小夜の中山峠という東西の難所にはさまれています。また、城のすぐにしには江戸時代の東海道が通っています。諏訪原城跡は、全体が扇形をしており、全面（西側）は三日月の形をした堀、後ろは大井川という自然の要害で守られた武田軍特有の築城法が見られる戦いのための山城です。。（出典：「静岡県文化財ガイドブック～中世以降の史跡編～」）",,,随時公開,,島田市
220001,1975,静岡県,高天神城跡,タカテンジンジョウアト,,,記念物,史跡,,,,静岡県掛川市上土方嶺向字鶴翁山3136,静岡県,掛川市上土方嶺向字鶴翁山3136,,,,,,,,0537-21-1158,,,,,,,,,"高天神社
掛川市ほか",1975/10/16,,,,,,,,,"中世に築城され、戦国時代には今川、徳川、武田氏が雌雄を決して争奪戦を繰り広げた山城。天正9年(1581)に徳川家康により落城して廃城となる。三方が断崖絶壁の天然の要害で「難攻不落の名城」と呼ばれた。",,,,,掛川市
220001,1975,静岡県,柏谷横穴群,カシヤヨコアナグン,,,記念物,史跡,,,,静岡県函南町函南町柏谷,静岡県,函南町函南町柏谷,,,,,,,,055-979-1733,,,,,,,,,函南町,1976/2/20,,,,,,,,,"柏谷横穴群は、箱根山から西方に伸びるなだらかな丘陵の最南端に位置し、丘陵の崖面には箱根火山新期軽石流の層が露出しています。横穴は、この崖面の東西600ｍ×南北250ｍにわたり、標高約20～30ｍのところに300から500基が造られたと推定される県内では最大規模の横穴群で、そのうちの一部、13.565平方メートルが指定を受けています。本横穴群の造営された時期は「北伊豆の横穴群」の中では最も古い時期のひとつで、七世紀前半から掘削が始まり八世紀後半まで追葬が行われました。1997年、指定地外の一群の発掘調査により、新たに六世紀末の横穴が発見され、本横穴群の形成時期は六世紀末にさかのぼることが判明しました。横穴の形態も、初現期から八世紀まで時期を追ってその変遷を捉えることができ、「北伊豆の横穴群」において最古の横穴であるとともに、最も代表的な横穴軍です。出土遺物の中には、亀甲があることから「卜部氏」の関係者も含まれていたとの説もあります。指定地は、平成2年度に保存整備事業が完了し、一般公開されています。また史跡を含む周辺地6.2haが柏谷公園として整備され、広く町民に親しまれ利用されています。（出典：「静岡県文化財ガイドブック～原始・古代の史跡編～」）",,,随時,,函南町
220001,1976,静岡県,北江間横穴群,キタエマヨコアナグン,,,記念物,史跡,,,,静岡県伊豆の国市北江間,静岡県,伊豆の国市北江間,,,,,,,,055-948-1428,,,,,,,,,伊豆の国市ほか,1976/12/27,,,,,,,,,,,,一部公開随時,,伊豆の国市
220001,1976,静岡県,西浦の田楽,ニシウレノデンガク,,,民俗文化財,無形民俗文化財,,,,静岡県浜松市天竜区水窪町奥領家,静岡県,浜松市天竜区水窪町奥領家,,,,,,,,,,,,,,,,,,1976/5/4,,,,,,,,,,,,,,浜松市
220001,1977,静岡県,絹本著色富士曼荼羅図,ケンポンチャクショクフジマンダラズ,,,有形文化財,絵画,,,,静岡県富士宮市宮町1-1,静岡県,富士宮市宮町1-1,,,,,,,,,,,,,,1,幅,,富士山本宮浅間大社,1977/6/11,,,,,,,,,,,,,,富士宮市
220001,1977,静岡県,十字卍字唐草螺鈿箱,ジュウジマンジカラクサラデンバコ,,,有形文化財,工芸品,,,,静岡県熱海市桃山町26-2,静岡県,熱海市桃山町26-2,,,,,,,,,,,,,,1,合,,,1977/6/11,,,,,,,,,"法量（縦）41.0×（横）31.2×（高さ）11.8cm安土桃山時代合口造り・足付の長方形で黒漆塗りの箱だが、辺の部分に2ミリくらいの段をつくり唐戸面にし、そこへ黄漆をぬる。ツートーンカラーの洒落たデザインといえよう。やや厚めの貝片を使った螺鈿も、漆の塗りも丁寧な、桃山時代のわが国で制作された工芸品であろう。しかし、蓋の表の花唐草は朝鮮様式で、さらに蔓や葉の曲線は南蛮風であろうか。なによりも卍と交互に配された花クルスこそ、キリシタン南蛮文化の象徴である。「海の桃山時代」といわれ、日本が海外に大きく開かれていたこの時代に相応しい工芸品である。（出典「ふるさと静岡県文化財写真集３彫刻・工芸品・歴史資料・考古資料編」（編集・発行：静岡県教育委員会））",,,常設展示ではない,,熱海市
220001,1977,静岡県,上白岩遺跡,カミシライワイセキ,,,記念物,史跡,,,,静岡県伊豆市上白岩663,静岡県,伊豆市上白岩663,,,,,,,,,,,,,,,,,伊豆市,1978/1/27,,,,,,,,,"この遺跡の広さは2,233.03㎡で、縄文時代中期～後期にかけての複合遺跡で、今から3000年～4000年前の遺構です。配石遺構は、環状列石、帯状列石、石組に分類でき、特に環状列石は極めて貴重なものといわれています。大きな石や長い石を中央に置き、周辺を頭大の石で囲むという、いくつかからの単位から構成されています。列石に使用された石は川原の自然石だけでなく、石皿、石棒などの石器類があります。なお、完全な形で残された環状列石の発見は東海地方では始めてのことであります。四基の住居跡も確認され、土壙（どこう）との重複や住居址（じゅうきょあと）との重複で一部が壊れているが、中央に石組みの炉がはっきりと残っているものもあります。更に約60基の土壙群（墓と考えられる）、埋葬に用いたと考えられる埋ガメ等が出土した。環状列石は、その意味がまだ完全にされておりませんが、美しい山を崇拝した古代人の山岳信仰のまつりの広場とか大規模なお墓の集まりとかである説があります。上白岩遺跡の場合、墓群説が有力視されております。いずれにしても、霊峰富士を目の前に、おだやかな天城連邦を背に、丘の麓を大見川に囲まれた温暖なこの土地を居住地と決めたことは容易に想像できます。（出典：「静岡県文化財ガイドブック～原始・古代の史跡編～」）",,,随時,,伊豆市
220001,1977,静岡県,藤守の田遊び,フジモリノタアソビ,,,民俗文化財,無形民俗文化財,,,,静岡県焼津市藤守686-1,静岡県,焼津市藤守686-1,,,,,,,,,,,,,,,,,藤守の田遊び保存会,1977/5/17,,,,,,,,,,,,"毎年３月17日実施
「藤守の田遊び伝承館」にて毎月第３日曜日に公開活動を行っている",,焼津市
220001,1978,静岡県,宋版錦繍萬花谷（目録上刊巻第三十三・三十四、第三十九・四十／（金沢文庫））,ソウハンキンシュウバンカコク,,,有形文化財,書跡・典籍・古文書,,,,静岡県浜松市北区引佐町井伊谷1989,静岡県,浜松市北区引佐町井伊谷1989,,,,,,,,,,,,,,3,冊,,,1978/6/15,,,,,,,,,,,,原則10月1日-12月10日の期間のみ午前9時-午後4時30分有料,,浜松市
220001,1978,静岡県,休場遺跡,ヤスミバイセキ,,,記念物,史跡,,,,静岡県沼津市宮本字元野231-12ほか,静岡県,沼津市宮本字元野231-12ほか,,,,,,,,,,,,,,,,,,1979/1/24,,,,,,,,,,,,,,沼津市
220001,1979,静岡県,銅造観音菩薩立像,ドウゾウカンノンボサツリュウゾウ,,,有形文化財,彫刻,,,,静岡県熱海市桃山町26-2,静岡県,熱海市桃山町26-2,,,,,,,,,,,,,,1,躯,,,1979/6/6,,,,,,,,,準備中,,,常設展示ではない,,熱海市
220001,1979,静岡県,紫地段花菱円文散草花模様縫箔小袖,ムラサキジダンハナビシエンモンチラシソウカモヨウヌイハクコソデ,,,有形文化財,工芸品,,,,京都部京都市東山区茶屋町527,京都部,京都市東山区茶屋町527,,,,,,,,,,,,,,,,,,1979/6/6,,,,,,,,,（準備中）,,,展示による,,浜松市
220001,1979,静岡県,徳川家康関係資料（73種一括）,トクガワイエヤスカンケイシリョウナナジュウサンシュ,,,有形文化財,歴史資料,,,,静岡県静岡市駿河区根古屋390,静岡県,静岡市駿河区根古屋390,,,,,,,,,,,,,,169,点,,久能山東照宮,1979/6/6,,,,,,,,,,,,展覧会時,,静岡市
220001,1979,静岡県,掛川城御殿,カケガワジョウゴテン,,,有形文化財,建造物,,,,静岡県掛川市掛川1141-1,静岡県,掛川市掛川1141-1,,,,,,,,0537-21-1158,,,,,,1,棟,,掛川市,1980/1/26,,,,,,,,,,,,午前9時から午後5時まで,,掛川市
220001,1979,静岡県,御前崎のウミガメ及びその産卵地,オマエザキノウミガメオヨビソノサンランチ,,,記念物,天然記念物,,,,静岡県御前崎市御前崎,静岡県,御前崎市御前崎,,,,,,,,,,,,,,,,,,1980/3/6,,,,,,,,,,,,,,御前崎市
220001,1980,静岡県,後嵯峨上皇幸西園寺詠翫花和歌〈并序（唐紙）／（金沢文庫本）〉,ゴサガジョウコウコウサイオンジエイガンカワカ,,,有形文化財,書跡・典籍・古文書,,,,静岡県静岡市駿河区谷田53-2,静岡県,静岡市駿河区谷田53-2,,,,,,,,054-263-5857,,,,,,1,巻,,静岡県立美術館,1980/6/6,,,,,,,,,,,,（展覧会時に公開することも）,,静岡市
220001,1980,静岡県,写経奉請状＜天平勝宝四年四月／＞,シャキョウブジョウジョウ,,,有形文化財,書跡・典籍・古文書,,,,静岡県静岡市駿河区谷田53-2,静岡県,静岡市駿河区谷田53-2,,,,,,,,054-263-5857,,,,,,1,幅,,静岡県立美術館,1980/6/6,,,,,,,,,,,,（展覧会時に公開することも）,,静岡市
220001,1980,静岡県,山背国愛宕郡天平四年計帳残巻,ヤマシロノクニオダギグンテンピョウヨネンケイチョウザンカン,,,有形文化財,書跡・典籍・古文書,,,,静岡県静岡市駿河区谷田53-2,静岡県,静岡市駿河区谷田53-2,,,,,,,,054-263-5857,,,,,,1,巻,,静岡県立美術館,1980/6/6,,,,,,,,,,,,（展覧会時に公開することも）,,静岡市
220001,1980,静岡県,志太郡衙跡,シダグンガアト,,,記念物,史跡,,,,静岡県藤枝市南駿河台1-12,静岡県,藤枝市南駿河台1-12,,,,,,,,,,,,,,,,,藤枝市,1980/10/22,,,,,,,,,"志太郡衙跡は、奈良・平安時代の志太平野に置かれていた志太・益頭郡の内の志太郡の郡役所跡です。日本住宅公団の藤枝地区宅地造成事業のとき、昭和52年に発見されました。ちなみに益頭郡衙跡は、藤枝市立花にある郡遺跡と推定されています。郡衙跡は、平野に向かって延びた低丘陵の一角で、東、南、西側の三方を山に囲まれた奥行130ｍ、巾110ｍほどの谷中で発見されています。発掘調査によって南北70ｍ、東西80ｍの範囲から掘立式建物跡（30棟）、井戸（2基）、土壙、板塀、柵、土塁、門、石敷道路などの遺構が見つかっています。発掘された遺構群から、奈良時代の郡役所（Ｉ期）と平安時代に立て替えられた郡役所（２期）が重なり合っていることがわかりました。役所を訪れる人は、板塀に沿って石敷の道路を東から西に進み、板塀の西端に設けられた正門をくぐって北へ曲がり、南に面した中心となる建物の前の広場へ入っていったものとみられます。同時にここからは「志太」という地名や郡役人の官職名、役所の施設名が書かれた墨書土器（269点）や木簡（10点）が多量に出土したことから、遺跡の性格が鮮明になり国指定史跡として保存されることになったものです。昭和57年度から遺跡周辺の整備事業が始まり、平成２～４年度には「ふるさと歴史の広場」事業によって、志太郡衙の特徴を最もよく表した建物群の復原と資料館の整備が行われ、平成8年度で全体の史跡整備も完了して一般公開されています。（出典：「静岡県文化財ガイドブック～原始・古代の史跡編～」）",,,,,藤枝市
